.,division_name,department,dept_name,section,sect_name,plant_no,plant_name,dp_no,dp_date,unlock_display_code,doc_type,customer_no,customer_name,site_no,site_name,product_no,dp_dispatch_qty,truck_no,upload_date
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312K,กะทู้,9047201686,5/05/2026 0:00 น.,1027,NoSign,4999515,ลูกค้าทั่วไป(Call Center),R008033,(ขึ้นเขา 3 คิว) วิลล่า โกไก่ ถ.ห้าสิบปี ต.ป่าตอง จ.ภูเก็ต,28D8B4AB00,3,9285,
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312K,กะทู้,9047201687,5/05/2026 0:00 น.,7544,NoSign,4999515,ลูกค้าทั่วไป(Call Center),R008033,(ขึ้นเขา 3 คิว) วิลล่า โกไก่ ถ.ห้าสิบปี ต.ป่าตอง จ.ภูเก็ต,28D8B4AB00,3,8973,
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312Q,แหลมพันวา,9058090984,5/05/2026 0:00 น.,9161,NoSign,4999515,ลูกค้าทั่วไป(Call Center),R010499,งานคลอง บริเวณหน้าวิทยาลัยสารพัดช่างภูเก็ต,28NCB1AB00,5,8727,
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312Q,แหลมพันวา,9058090985,5/05/2026 0:00 น.,4173,NoSign,4999515,ลูกค้าทั่วไป(Call Center),R010499,งานคลอง บริเวณหน้าวิทยาลัยสารพัดช่างภูเก็ต,28NCB1AB00,5,8719,
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312A,ภูเก็ต,9011184822,5/05/2026 0:00 น.,1939,NoSign,4999515,ลูกค้าทั่วไป(Call Center),R010617,รถเล็ก-B งานท่าเรือฉลอง ภูเก็ต คิว คอนกรีต/ช่างจำลอง,28D6B4AB00,1.5,6722,
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312K,กะทู้,9047201692,5/05/2026 0:00 น.,2236,NoSign,4999515,ลูกค้าทั่วไป(Call Center),R011267,งาน มอ.กะทู้ ภูเก็ต /คิว คอนกรีต,24NCB0AB00,3.5,8735,
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312K,กะทู้,9047201693,5/05/2026 0:00 น.,1162,NoSign,4999515,ลูกค้าทั่วไป(Call Center),R011267,งาน มอ.กะทู้ ภูเก็ต /คิว คอนกรีต,24NCB0AB00,3.5,8974,
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312K,กะทู้,9047201698,5/05/2026 0:00 น.,4106,NoSign,4999515,ลูกค้าทั่วไป(Call Center),R011267,งาน มอ.กะทู้ ภูเก็ต /คิว คอนกรีต,24NCB0AB00,3,8735,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,314A,สงขลา,9020327896,5/05/2026 0:00 น.,2944,NoSign,4999529,ลูกค้าทั่วไป,S004299,R2-บ้านพักอาศัยบ้านออกควนทุ่งหวัง/RD042,18NCB0AB00,2,5164,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,314A,สงขลา,9020327899,5/05/2026 0:00 น.,1397,NoSign,4999529,ลูกค้าทั่วไป,S007198,A2A-บ้านพักอาศัยเขาแก้ว/RD042,24NCB0AB00,3,2135,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,314O,ปุณณกัณฑ์,9071099407,5/05/2026 0:00 น.,24,NoSign,4999529,ลูกค้าทั่วไป,S007762,B2B-บ้านพักอาศัยซ.10/4 เพชรเกษม หาดใหญ่/RD041,24NCB0AB00,3,3696,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,314O,ปุณณกัณฑ์,9071099411,5/05/2026 0:00 น.,7555,NoSign,4999529,ลูกค้าทั่วไป,S007762,B2B-บ้านพักอาศัยซ.10/4 เพชรเกษม หาดใหญ่/RD041,24NCB0AB00,4,3567,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,15GC,ยะลา-พันธ์วิมล,9144017225,5/05/2026 0:00 น.,5660,NoSign,4999529,ลูกค้าทั่วไป,S007851,GC3-(BT)โครงการถนน คสล.บ้านลากอ(หจก.ดียาอ์)/โรงงานขายเอง,21NCB0AB00,5.5,9265,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,15GC,ยะลา-พันธ์วิมล,9144017226,5/05/2026 0:00 น.,6302,NoSign,4999529,ลูกค้าทั่วไป,S007851,GC3-(BT)โครงการถนน คสล.บ้านลากอ(หจก.ดียาอ์)/โรงงานขายเอง,21NCB0AB00,5.5,9261,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,15GC,ยะลา-พันธ์วิมล,9144017227,5/05/2026 0:00 น.,8470,NoSign,4999529,ลูกค้าทั่วไป,S007851,GC3-(BT)โครงการถนน คสล.บ้านลากอ(หจก.ดียาอ์)/โรงงานขายเอง,21NCB0AB00,5.5,9391,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,15GC,ยะลา-พันธ์วิมล,9144017229,5/05/2026 0:00 น.,5916,NoSign,4999529,ลูกค้าทั่วไป,S007851,GC3-(BT)โครงการถนน คสล.บ้านลากอ(หจก.ดียาอ์)/โรงงานขายเอง,21NCB0AB00,5.5,9266,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,313I,ควนขนุน,9032097099,5/05/2026 0:00 น.,4718,NoSign,4999529,ลูกค้าทั่วไป,S007890,I-3A:บ.บีมเฮาส์คอนสตรัคชั่น ทุ่งขึงหนังRC036,24NCB0AB00,4,2112,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,313I,ควนขนุน,9032097098,5/05/2026 0:00 น.,6396,NoSign,4999529,ลูกค้าทั่วไป,S008170,I-4A:บ.บีมเฮาส์ คอนสตรัคชั่น บ้านเดี่ยวเขาอ้อRC036,24NCB0BB00,3,1170,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,313I,ควนขนุน,9032097101,5/05/2026 0:00 น.,2706,NoSign,4999529,ลูกค้าทั่วไป,S008170,I-4A:บ.บีมเฮาส์ คอนสตรัคชั่น บ้านเดี่ยวเขาอ้อRC036,24NCB0BB00,3,2189,
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312J,สาคู,9046120885,5/05/2026 0:00 น.,5062,NoSign,4999529,ลูกค้าทั่วไป,S008234,J1-บ้านพักอาศัยชั้นเดียวตรงข้ามทักษญา เรสซิเดนท์ (BT.312J),24NCB0AB00,3,3097,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,314A,สงขลา,9020327892,5/05/2026 0:00 น.,215,NoSign,4999529,ลูกค้าทั่วไป,S008244,A3B-บ้านพักอาศัยใกล้วัดโพธิ์ สวนเถ้าแก่ สงขลา(RD036),18NCB0AB00,5,4684,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,314A,สงขลา,9020327897,5/05/2026 0:00 น.,6545,NoSign,4999529,ลูกค้าทั่วไป,S008244,A3B-บ้านพักอาศัยใกล้วัดโพธิ์ สวนเถ้าแก่ สงขลา(RD036),18NCB0AB00,5,2136,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,314A,สงขลา,9020327907,5/05/2026 0:00 น.,4218,NoSign,4999529,ลูกค้าทั่วไป,S008244,A3B-บ้านพักอาศัยใกล้วัดโพธิ์ สวนเถ้าแก่ สงขลา(RD036),18NCB0AB00,5,2071,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,314A,สงขลา,9020327913,5/05/2026 0:00 น.,5330,NoSign,4999529,ลูกค้าทั่วไป,S008320,O3A-บ้านพักอาศัยใกล้สวนดอกไม้ท่าจีน/RD042,24NCB0AB00,3,4684,
90000141,RMC - South Chain,90000566,South 1,10080,Prod.นครศรีธรรมราช,313B,นครศรีธรรมราช,9004189169,5/05/2026 0:00 น.,5132,NoSign,4999529,ลูกค้าทั่วไป,S008347,B2B  HVPภูเขาน้ำตก โครงการเซ็นนครา หน้า ม.สยาม/RC009,32D0B3AB00,3,3461,
90000141,RMC - South Chain,90000566,South 1,10080,Prod.นครศรีธรรมราช,313B,นครศรีธรรมราช,9004189174,5/05/2026 0:00 น.,3001,NoSign,4999529,ลูกค้าทั่วไป,S008347,B2B  HVPภูเขาน้ำตก โครงการเซ็นนครา หน้า ม.สยาม/RC009,32D0B3AB00,2.75,5482,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,314V,หาดใหญ่ 4,9093122681,5/05/2026 0:00 น.,6849,NoSign,4999529,ลูกค้าทั่วไป,S008376,B3B-ต่อเติมร้านในปั้ม ปตท นวลแก้ว/RD042,24NCB0AB00,2,2174,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,314A,สงขลา,9020327890,5/05/2026 0:00 น.,4399,NoSign,4999529,ลูกค้าทั่วไป,S62695,A3-ต่อเติมวัดท่าทางสงขลา(หัวป้อมนอก)/RD042,24NCB0AB00,3,4683,
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312J,สาคู,9046120892,5/05/2026 0:00 น.,4337,NoSign,4999536,ลูกค้าทั่วไป ***,R002697,EX-BATCH รับเอง บ.ภูเก็ตทีม/RB042,28NCB0AB00,1.25,9999,
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312L,เชิงทะเล,9049160595,5/05/2026 0:00 น.,3513,NoSign,4999536,ลูกค้าทั่วไป ***,R002697,EX-BATCH รับเอง บ.ภูเก็ตทีม/RB042,28NCB0AB00,1.5,9999,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,ZZ3D,แม่ขรี-พัทลุง,9120037767,5/05/2026 0:00 น.,5489,NoSign,4999536,ลูกค้าทั่วไป ***,R003750,3D3:งานทั่วไป ระยะทาง 10-15 กม..(หจก.เอส.พี.อี.ซี.ก่อสร้าง),24NCB0AB00,4.5,3797,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,ZZ3D,แม่ขรี-พัทลุง,9120037769,5/05/2026 0:00 น.,1214,NoSign,4999536,ลูกค้าทั่วไป ***,R003751,3D5:งานทั่วไป ระยะทาง 21-25 กม..(หจก.เอส.พี.อี.ซี.ก่อสร้าง),21NCB0BB00,3.5,1173,
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312I,ภูเก็ต 2,9041223148,5/05/2026 0:00 น.,4779,NoSign,4999536,ลูกค้าทั่วไป ***,R006390,Q2-ทางเท้าใกล้จุดชมลิงเกาะสิเหร่/SLS/RB042,24NCB0AB00,3,8716,
90000141,RMC - South Chain,90000565,South 2,9976,Prod.สุราษฏร์ธานี,311D,สมุย,9001187273,5/05/2026 0:00 น.,8056,NoSign,4999536,ลูกค้าทั่วไป ***,R007474,DP(ขึ้นเขา)โครงการแคนนา(CANNA)อ่างทอง11/ดาราดีเวลลอปฯ/RA031,28D0B3AB00,3,3290,
90000141,RMC - South Chain,90000565,South 2,9976,Prod.สุราษฏร์ธานี,311D,สมุย,9001187275,5/05/2026 0:00 น.,2264,NoSign,4999536,ลูกค้าทั่วไป ***,R007474,DP(ขึ้นเขา)โครงการแคนนา(CANNA)อ่างทอง11/ดาราดีเวลลอปฯ/RA031,28D0B3AB00,3,3462,
90000141,RMC - South Chain,90000565,South 2,9976,Prod.สุราษฏร์ธานี,311D,สมุย,9001187278,5/05/2026 0:00 น.,3056,NoSign,4999536,ลูกค้าทั่วไป ***,R007474,DP(ขึ้นเขา)โครงการแคนนา(CANNA)อ่างทอง11/ดาราดีเวลลอปฯ/RA031,28D0B3AB00,3,3290,
90000141,RMC - South Chain,90000565,South 2,9976,Prod.สุราษฏร์ธานี,311D,สมุย,9001187279,5/05/2026 0:00 น.,5686,NoSign,4999536,ลูกค้าทั่วไป ***,R007474,DP(ขึ้นเขา)โครงการแคนนา(CANNA)อ่างทอง11/ดาราดีเวลลอปฯ/RA031,28D0B3AB00,3,5351,
90000141,RMC - South Chain,90000565,South 2,9976,Prod.สุราษฏร์ธานี,311D,สมุย,9001187283,5/05/2026 0:00 น.,4280,NoSign,4999536,ลูกค้าทั่วไป ***,R007474,DP(ขึ้นเขา)โครงการแคนนา(CANNA)อ่างทอง11/ดาราดีเวลลอปฯ/RA031,28D0B3AB00,3,3290,
90000141,RMC - South Chain,90000565,South 2,9976,Prod.สุราษฏร์ธานี,311D,สมุย,9001187285,5/05/2026 0:00 น.,2377,NoSign,4999536,ลูกค้าทั่วไป ***,R007474,DP(ขึ้นเขา)โครงการแคนนา(CANNA)อ่างทอง11/ดาราดีเวลลอปฯ/RA031,28D0B3AB00,3,3462,
90000141,RMC - South Chain,90000565,South 2,9976,Prod.สุราษฏร์ธานี,311D,สมุย,9001187286,5/05/2026 0:00 น.,2478,NoSign,4999536,ลูกค้าทั่วไป ***,R007474,DP(ขึ้นเขา)โครงการแคนนา(CANNA)อ่างทอง11/ดาราดีเวลลอปฯ/RA031,28NCB0AB00,3,9394,
90000141,RMC - South Chain,90000566,South 1,10083,Prod.สงขลา,314R,สงขลา-ขุนทอง,9084083704,5/05/2026 0:00 น.,2346,NoSign,4999536,ลูกค้าทั่วไป ***,R009122,A3-ศาลาการเปรียญวัดเพชรมงคล สงขลา/ช่างเรือง(RD036),24NCB0AB00,2,3693,
90000141,RMC - South Chain,90000565,South 2,10049,Prod.ภูเก็ต,312A,ภูเก็ต,9011184823,5/05/2026 0:00 น.,7433,NoSign,4999536,ลูกค้าทั่วไป ***,R009491,S2-?โครงการ ป่าหลาย(บ.อีลิทแมนเนอร์)/RB026,24P5B3AB00,2,8716,
90000141,RMC - South Chain,90000565,South 2,9976,Prod.สุราษฏร์ธานี,311N,ศรีวิชัย,9073086290,5/05/2026 0:00 น.,2374,NoSign,4999536,ลูกค้าทั่วไป ***,R009720,8N1A-ก่อสร้างโกดัง J&T เฟส2 แยกหนองขรี พุนพิน /นีโอซีวิล,24NCB0AB00,5.5,2132,
